P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.358.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.358.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.359.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.359.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.359.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.359.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.360.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.360.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.360.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.360.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.361.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.361.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.361.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.361.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.362.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.362.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.362.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.362.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.363.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.363.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.363.0.a,,1.0
